doc,label
16골 이동국 등 공격력에,<16골:QNT> 이동국 등 공격력에
K리그 전북 수원 부산 성남… 새 감독들 팀 체질개선 바빠,K리그 전북 수원 부산 성남… 새 감독들 팀 체질개선 바빠
"이어 서울시는 시유지 6만여필지(89㎢)를 전수 조사해 여의도 한강공원 일대(마포대교~원효대교), 남부도로사업소 터, 서울혁신파크, 난곡사거리 등에서 새 사업을 선정할 방침이다.","이어 서울시는 시유지 <6만여필지:QNT>(<89㎢:QNT>)를 전수 조사해 여의도 한강공원 일대(마포대교~원효대교), 남부도로사업소 터, 서울혁신파크, 난곡사거리 등에서 새 사업을 선정할 방침이다."
이용자들로 하여금 일상에서 ‘부차적인 것’으로 여겨졌던 주차를 하나의 ‘서비스’ 또는 ‘상품’으로 여길 수 있도록 노력하는 셈이다.,이용자들로 하여금 일상에서 ‘부차적인 것’으로 여겨졌던 주차를 <하나:QNT>의 ‘서비스’ 또는 ‘상품’으로 여길 수 있도록 노력하는 셈이다.
2005년 큰 파문을 불렀던 황우석 교수의 인간배아줄기세포 논문이 실렸던 학술지다.,<2005년:DAT> 큰 파문을 불렀던 황우석 교수의 인간배아줄기세포 논문이 실렸던 학술지다.
"홍콩 다이와증권의 분석가인 켈빈 라우는 “중국 항공사들은 온실가스 감축계획에 철저히 반대하고 있는 당국의 지침에 따라 정치적 제스처를 취하고 있는 것 같다”며 “하지만 유럽은 이미 이 규제를 법제화했고, 절대로 쉽게 포기하지는 않을 것”이라고 내다봤다.","홍콩 다이와증권의 분석가인 켈빈 라우는 “중국 항공사들은 온실가스 감축계획에 철저히 반대하고 있는 당국의 지침에 따라 정치적 제스처를 취하고 있는 것 같다”며 “하지만 유럽은 이미 이 규제를 법제화했고, 절대로 쉽게 포기하지는 않을 것”이라고 내다봤다."
"금융위원회가 지난해 1월 출시 계획을 발표했고, 그해 3월부터 자산운용사들이 상품을 내놨다.","금융위원회가 <지난해:DAT> <1월:DAT> 출시 계획을 발표했고, 그해 <3월부터:DAT> 자산운용사들이 상품을 내놨다."
주택용(208RT)과 오피스텔(196RT)은 미미한 수준이다.,주택용(<208RT:QNT>)과 오피스텔(<196RT:QNT>)은 미미한 수준이다.
‘기업 프렌들리’형인 국민당의 압도적 선거 승리 소식에 스페인 주식·채권 시장은 일단 긍정적 반응을 보였다.,‘기업 프렌들리’형인 국민당의 압도적 선거 승리 소식에 스페인 주식·채권 시장은 일단 긍정적 반응을 보였다.
노벨 경제학상 수상자이자 스웨덴 모델의 창업자 중 하나인 군나르 뮈르달의 초기 관심사 역시 저출산 대책이었다.,노벨 경제학상 수상자이자 스웨덴 모델의 창업자 중 <하나:QNT>인 군나르 뮈르달의 초기 관심사 역시 저출산 대책이었다.
"“검찰이 촛불집회 때 모 여성단체 사무처장을 기소하며 법원에 제출한 ‘공안범죄 조회 결과’를 보면, 남편인 이인영 전 의원은 물론 부친의 공안범죄 현황까지 다 나옵니다.","“검찰이 촛불집회 때 모 여성단체 사무처장을 기소하며 법원에 제출한 ‘공안범죄 조회 결과’를 보면, 남편인 이인영 전 의원은 물론 부친의 공안범죄 현황까지 다 나옵니다."
그럴수록 ‘노무현 정치’는 불가침의 성역이 된다.,그럴수록 ‘노무현 정치’는 불가침의 성역이 된다.
"선두에 6타나 뒤진 공동 11위로 출발했지만 합계 4언더파 284타로 곤살로 페르난데스 카스타뇨(스페인), 통차이 자이디(태국)와 함께 동타로 승부를 연장으로 돌린 것.","선두에 <6타:QNT>나 뒤진 공동 <11위:QNT>로 출발했지만 합계 <4언더파:QNT> <284타:QNT>로 곤살로 페르난데스 카스타뇨(스페인), 통차이 자이디(태국)와 함께 동타로 승부를 연장으로 돌린 것."
"한 대학병원 병원장은 ""한 병원만 노력한다고 되는 일이 아니다""며 ""국민이 쉽게 이해할 수 있도록 전국적으로 일관된 면회 시간을 정하고, 문병 전후에는 반드시 손을 씻게 하는 등의 교육이 절실하다""고 말했다.","한 대학병원 병원장은 ""한 병원만 노력한다고 되는 일이 아니다""며 ""국민이 쉽게 이해할 수 있도록 전국적으로 일관된 면회 시간을 정하고, 문병 전후에는 반드시 손을 씻게 하는 등의 교육이 절실하다""고 말했다."
38노스에 따르면 군사전문가 조지프 버뮤데스는 7일 북한 신포 일대를 촬영한 위성사진을 분석한 결과 신포 조선소에 정박 중인 잠수함 전방과 후반 갑판이 위장막으로 덮여 있는 사실이 확인됐다고 밝혔다.,38노스에 따르면 군사전문가 조지프 버뮤데스는 <7일:DAT> 북한 신포 일대를 촬영한 위성사진을 분석한 결과 신포 조선소에 정박 중인 잠수함 전방과 후반 갑판이 위장막으로 덮여 있는 사실이 확인됐다고 밝혔다.
"‘상자의 미래’에선 첫 남자의 기억 때문에 레이밴 보잉 선글라스만 보면 가슴 설레는 쉰세 살 여성이, ‘네 친구’에선 낯선 여자의 구두를 놓고 ‘망각 속에 가라앉은 시간’까지 되돌리며 기억을 떠올리려는 여성이 등장한다.","‘상자의 미래’에선 첫 남자의 기억 때문에 레이밴 보잉 선글라스만 보면 가슴 설레는 <쉰세 살:QNT> 여성이, ‘네 친구’에선 낯선 여자의 구두를 놓고 ‘망각 속에 가라앉은 시간’까지 되돌리며 기억을 떠올리려는 여성이 등장한다."
고성규의 직업이 천변만화(千變萬化)했다.,고성규의 직업이 천변만화(千變萬化)했다.
전반 46분 손흥민(레버쿠젠)의 오른쪽 돌파에 이은 크로스를 이동국(전북)이 오른발 끝으로 방향을 살짝 바꿔 동점을 만들었다.,전반 46분 손흥민(레버쿠젠)의 오른쪽 돌파에 이은 크로스를 이동국(전북)이 오른발 끝으로 방향을 살짝 바꿔 동점을 만들었다.
‘무릎 꿇은 엄마들’이 다시 생기지 않도록 하기 위해 정부가 앞으로 신도시 등에 특수학교를 일반학교보다 먼저 짓는 방안을 추진하기로 했다.,‘무릎 꿇은 엄마들’이 다시 생기지 않도록 하기 위해 정부가 앞으로 신도시 등에 특수학교를 일반학교보다 먼저 짓는 방안을 추진하기로 했다.
“사실 한국 문화계에서 제일 결여되고 필요한 것 중 하나가 다양성이다.,“사실 한국 문화계에서 제일 결여되고 필요한 것 중 <하나:QNT>가 다양성이다.
29일에는 힌두교도로 단식중인 모디 총리를 배려해 간소한 비공개 만찬을 열었다.,<29일:DAT>에는 힌두교도로 단식중인 모디 총리를 배려해 간소한 비공개 만찬을 열었다.
"힐러리 캠프 홍보국장인 제니퍼 팔미에리는 ""뉴햄프셔 독립기념일 퍼레이드 때 밧줄을 사용해 접근을 막은 것은 힐러리와 국민 간의 간극을 그대로 드러내는 치명타였다""고 자인했다.","힐러리 캠프 홍보국장인 제니퍼 팔미에리는 ""뉴햄프셔 독립기념일 퍼레이드 때 밧줄을 사용해 접근을 막은 것은 힐러리와 국민 간의 간극을 그대로 드러내는 치명타였다""고 자인했다."
이 신경이 마비돼 생기는 게 구안와사다.,이 신경이 마비돼 생기는 게 구안와사다.
"한국은 결심만 하면 항공우주 강국이 될 환경을 두루 갖췄습니다.""","한국은 결심만 하면 항공우주 강국이 될 환경을 두루 갖췄습니다."""
"그런데도 경남도의회 사무처는 전체 58명 도의원 가운데 49명이 출석해, 38명이 찬성하고 11명이 반대했다고 밝혔다.","그런데도 경남도의회 사무처는 전체 <58명:QNT> 도의원 가운데 <49명:QNT>이 출석해, <38명:QNT>이 찬성하고 <11명:QNT>이 반대했다고 밝혔다."
삼성전자도 OLED를 탑재한 노트북을 올해 안에 출시할 전망이다.,삼성전자도 OLED를 탑재한 노트북을 <올해:DAT> 안에 출시할 전망이다.
"HDC현대산업개발 황종홍 상무는 “앞으로 IPARK 고객들은 거주 공간에서 편리하게 HDC홈IoT를 사용 할 수 있을 뿐만 아니라, 음악검색, 뉴스검색, 날씨확인 등 카카오의 다양한 콘텐츠를 이용해 향상된 스마트홈 서비스를 경험하게 될 것”이라고 말했다.","HDC현대산업개발 황종홍 상무는 “앞으로 IPARK 고객들은 거주 공간에서 편리하게 HDC홈IoT를 사용 할 수 있을 뿐만 아니라, 음악검색, 뉴스검색, 날씨확인 등 카카오의 다양한 콘텐츠를 이용해 향상된 스마트홈 서비스를 경험하게 될 것”이라고 말했다."
개발자 수익이 늘어나면 가격인하 여력이 생긴다.,개발자 수익이 늘어나면 가격인하 여력이 생긴다.
신씨는 퀴어축제에서 외치는 구호들이 남의 이야기로 느껴지지 않는다고 했다.,신씨는 퀴어축제에서 외치는 구호들이 남의 이야기로 느껴지지 않는다고 했다.
"로봇과 인공지능 시대에 진짜 걱정해야 할 것은, 자동화로 일자리가 사라질까봐 불안하고 두려워 새로운 기술을 활용한 도전에 나서지 못하게 만드는 퇴행적 사회 분위기다.","로봇과 인공지능 시대에 진짜 걱정해야 할 것은, 자동화로 일자리가 사라질까봐 불안하고 두려워 새로운 기술을 활용한 도전에 나서지 못하게 만드는 퇴행적 사회 분위기다."
"그게 좋더라니까요."" 돼지 소리를 실감 나게 연기하려고 동물원은 물론, 유기농 돼지 농장에서 일을 도우며 돼지 소리를 연마했다.","그게 좋더라니까요."" 돼지 소리를 실감 나게 연기하려고 동물원은 물론, 유기농 돼지 농장에서 일을 도우며 돼지 소리를 연마했다."
"[단독] 임태희 전 대통령실장, 국립 한경대 총장 1순위 추천","[단독] 임태희 전 대통령실장, 국립 한경대 총장 <1순위:QNT> 추천"
전남도는 결국 단일 사안으로는 역대 최고치인 ‘에프1 지방채’ 1980억원을 발행했다.,전남도는 결국 단일 사안으로는 역대 최고치인 ‘에프1 지방채’ <1980억원:QNT>을 발행했다.
국내 최대 투자·배급사인 CJ E&M이 2013년 8월부터 메인 투자·배급이 결정된 작품에 제작사와 현장 스태프 간 표준근로계약서를 쓰도록 한 점도 빼놓을 수 없는 부분이다.,국내 최대 투자·배급사인 CJ E&M이 <2013년 8월부터:DAT> 메인 투자·배급이 결정된 작품에 제작사와 현장 스태프 간 표준근로계약서를 쓰도록 한 점도 빼놓을 수 없는 부분이다.
최희서 : '조금 더 활동적인 일을 찾지 않을까?'라는 생각을 했다.,최희서 : '조금 더 활동적인 일을 찾지 않을까?'라는 생각을 했다.
주식시장에서는 이날 처음 70만원을 돌파한 한미약품 주가가 조만간 100만원까지 뚫을 수 있다는 예측도 나오고 있다.,주식시장에서는 <이날:DAT> 처음 <70만원:QNT>을 돌파한 한미약품 주가가 조만간 <100만원까지:QNT> 뚫을 수 있다는 예측도 나오고 있다.
“입주 2년 뒤 계약을 결정하세요.”,“입주 <2년 뒤:DAT> 계약을 결정하세요.”
10년 넘게 한국에 사는 중국인 한국통 및 재중 한국인 중국통들과의 인터뷰를 통해 서로 상대방을 어떻게 생각하는지도 생생히 전달한다.,<10년:DAT> 넘게 한국에 사는 중국인 한국통 및 재중 한국인 중국통들과의 인터뷰를 통해 서로 상대방을 어떻게 생각하는지도 생생히 전달한다.
인간은 만 3세가 되면 뇌의 무게가 약 1200g이 된다.,인간은 <만 3세:QNT>가 되면 뇌의 무게가 <약 1200g:QNT>이 된다.
"첫째, 미국이 다양한 아시아 영화를 접하면서 아시아 문화를 자연스럽게 이해하고 흥미를 갖도록 하는 것이다.","<첫째:QNT>, 미국이 다양한 아시아 영화를 접하면서 아시아 문화를 자연스럽게 이해하고 흥미를 갖도록 하는 것이다."
감독님께서 최대한 조금 더 관객 분들께 쉽게 다가갈 수 있게 만드셨다.,감독님께서 최대한 조금 더 관객 분들께 쉽게 다가갈 수 있게 만드셨다.
"또 “금호산업의 일감 입찰에는 열일곱번 참여했지만 낙찰은 두번밖에 없고, 금호와 극동유화에서 나온 매출은 모두 공개 입찰을 거쳤다”고 덧붙였다.","또 “금호산업의 일감 입찰에는 <열일곱번:QNT> 참여했지만 낙찰은 <두번밖에:QNT> 없고, 금호와 극동유화에서 나온 매출은 모두 공개 입찰을 거쳤다”고 덧붙였다."
"셋째, 장(腸) 운동을 촉진시켜 배변에 도움이 된다.","<셋째:QNT>, 장(腸) 운동을 촉진시켜 배변에 도움이 된다."
"한국, 이란 원유수입 단계 축소 불가피","한국, 이란 원유수입 단계 축소 불가피"
윤씨는 2003년 분양한 서울 동대문구 용두동 한방천하 상가 개발비 70여억원을 횡령한 혐의로 세 차례 검찰 조사를 받았으나 모두 무혐의 처분되기도 했다.,윤씨는 <2003년:DAT> 분양한 서울 동대문구 용두동 한방천하 상가 개발비 <70여억원:QNT>을 횡령한 혐의로 <세 차례:QNT> 검찰 조사를 받았으나 모두 무혐의 처분되기도 했다.
"양 감독은 ""아직 시즌 초반인데 매도 먼저 맞는 게 나은 것 아니냐""며 ""팬 여러분께 제대로 된 롯데의 모습을 보여 드리기 위해 최선을 다하겠다""고 말했다.","양 감독은 ""아직 시즌 초반인데 매도 먼저 맞는 게 나은 것 아니냐""며 ""팬 여러분께 제대로 된 롯데의 모습을 보여 드리기 위해 최선을 다하겠다""고 말했다."
서구는 자기네 문화적 특성과 깊이가 아주 강하다.,서구는 자기네 문화적 특성과 깊이가 아주 강하다.
얼마 전 ‘마블 시네마틱 유니버스’(엠시유·MCU)의 최초 여성 히어로 솔로 영화인 <캡틴 마블> 리뷰를 쓰고 나서 졸지에 ‘페미니스트 인증’을 받았습니다.,얼마 전 ‘마블 시네마틱 유니버스’(엠시유·MCU)의 최초 여성 히어로 솔로 영화인 <캡틴 마블> 리뷰를 쓰고 나서 졸지에 ‘페미니스트 인증’을 받았습니다.
"그는 ""사전에 양국이 80% 정도 합의한 사안이라고 해도 정상이 만나 대화하면서 쌓는 호감과 신뢰가 협상에 결정적으로 작용한다""며 ""정상들을 가까워지게 하는 중간 역할이라는 점에서 보람을 느꼈다""고 했다.","그는 ""사전에 양국이 <80% 정도:QNT> 합의한 사안이라고 해도 정상이 만나 대화하면서 쌓는 호감과 신뢰가 협상에 결정적으로 작용한다""며 ""정상들을 가까워지게 하는 중간 역할이라는 점에서 보람을 느꼈다""고 했다."
"정지훈, 강소라, 김희원, 고창석, 이시언, 민효린 그리고 이범수 등 믿고 보는 배우들의 탄탄한 캐스팅과 일제강점기, 자전차 하나로 이천만 조선인의 희망이 되었던 실존 인물 엄복동의 이야기를 바탕으로 한 영화 ‘자전차왕 엄복동’은 오는 2019년 2월 개봉할 예정이다.","정지훈, 강소라, 김희원, 고창석, 이시언, 민효린 그리고 이범수 등 믿고 보는 배우들의 탄탄한 캐스팅과 <일제강점기:DAT>, 자전차 하나로 <이천만:QNT> 조선인의 희망이 되었던 실존 인물 엄복동의 이야기를 바탕으로 한 영화 ‘자전차왕 엄복동’은 <오는 2019년 2월:DAT> 개봉할 예정이다."
"카카오는 20일 한국거래소에 낸 공시에서 “유가증권시장 이전 상장에 대해 검토 중으로, 추후 구체적인 내용이 확정되는 시점에 재공시하겠다”고 밝혔다.","카카오는 <20일:DAT> 한국거래소에 낸 공시에서 “유가증권시장 이전 상장에 대해 검토 중으로, 추후 구체적인 내용이 확정되는 시점에 재공시하겠다”고 밝혔다."
다카코 색이다.,다카코 색이다.
설악산 케이블카 승인에 관해서는 찬반 양 진영의 주장이 모두 틀렸다고 할 수 없다.,설악산 케이블카 승인에 관해서는 찬반 양 진영의 주장이 모두 틀렸다고 할 수 없다.
라틴어로 영혼과 숨은 어원이 같다고 한다.,라틴어로 영혼과 숨은 어원이 같다고 한다.
작가는 ‘지금도 생각하면 눈물이 나는 이야기’라는 이 두 개의 동화를 쓰면서도 많은 눈물을 흘렸다고 한다.,작가는 ‘지금도 생각하면 눈물이 나는 이야기’라는 이 <두 개:QNT>의 동화를 쓰면서도 많은 눈물을 흘렸다고 한다.
송태호 원장은 건강검진을 '코끼리 다리 만지기'에 빗댔다.,송태호 원장은 건강검진을 '코끼리 다리 만지기'에 빗댔다.
▶ 어떻게 보면 '신의 퀴즈'에서 한진우는 인간 실험체라고 볼 수 있다.,▶ 어떻게 보면 '신의 퀴즈'에서 한진우는 인간 실험체라고 볼 수 있다.
"국회에서는 ""야당이 이참에 눈엣가시 같던 시행령을 다 손보려는 것 아니냐""는 말도 나왔다.","국회에서는 ""야당이 이참에 눈엣가시 같던 시행령을 다 손보려는 것 아니냐""는 말도 나왔다."
KIA는 지난 시즌 KBO리그 최다인 21번의 블론 세이브(blown save·구원투수가 세이브 상황을 지켜내지 못하고 동점이나 역전을 허용하는 것)를 기록했다.,KIA는 <지난 시즌:DAT> KBO리그 최다인 <21번:QNT>의 블론 세이브(blown save·구원투수가 세이브 상황을 지켜내지 못하고 동점이나 역전을 허용하는 것)를 기록했다.
소치 올림픽에 출전하는 한국 선수단의 1차 목표는 금메달 4개 이상으로 3대회 연속 ‘톱10’에 드는 것이다.,소치 올림픽에 출전하는 한국 선수단의 <1차:QNT> 목표는 금메달 <4개 이상:QNT>으로 <3대회:QNT> 연속 ‘<톱10:QNT>’에 드는 것이다.
"조 의원실 관계자는 “교육청 감사 내용을 전교조에서 미리 알고 전화한 것도 비상식적인데, 어떻게 이런 식으로 ‘반(半)협박’까지 할 수 있느냐”고 말했다.","조 의원실 관계자는 “교육청 감사 내용을 전교조에서 미리 알고 전화한 것도 비상식적인데, 어떻게 이런 식으로 ‘반(半)협박’까지 할 수 있느냐”고 말했다."
대체적으로 정치적 차원에서 문제가 되는 표절 논문은 사실 지극히 경미한 베끼기나 인용부호 누락 같은 실수보다는 한 문단 내지 여러 문단을 통째 베끼는 도용(盜用) 수준이기 때문에 거의 논란의 여지가 없는 게 보통이다.,대체적으로 정치적 차원에서 문제가 되는 표절 논문은 사실 지극히 경미한 베끼기나 인용부호 누락 같은 실수보다는 <한 문단:QNT> 내지 여러 문단을 통째 베끼는 도용(盜用) 수준이기 때문에 거의 논란의 여지가 없는 게 보통이다.
구체적인 선발 방법은 교과부와 대교협이 올해 안에 발표할 예정이다.,구체적인 선발 방법은 교과부와 대교협이 <올해 안:DAT>에 발표할 예정이다.
"6월22일(토, 서울) 공연에서는 조르디 사발에게 세자르 영화상 최우수영화 음악상의 영광을 준 영화 ‘세상의 모든 아침’에 나온 음악을 비롯하여 ‘대지에의 경의’라는 주제로 헨델의 수상음악(1717) 등을 들려줄 예정이다.","<6월22일:DAT>(<토:DAT>, 서울) 공연에서는 조르디 사발에게 세자르 영화상 최우수영화 음악상의 영광을 준 영화 ‘세상의 모든 아침’에 나온 음악을 비롯하여 ‘대지에의 경의’라는 주제로 헨델의 수상음악(<1717:DAT>) 등을 들려줄 예정이다."
술·담배는 입에 대지도 않고 아침마다 조깅을 하는 라디오 작가 애덤(조셉 고든 레빗)은 교통사고가 날까봐 운전도 안할 정도로 건강과 안전에 신경 쓰는 남자다.,술·담배는 입에 대지도 않고 아침마다 조깅을 하는 라디오 작가 애덤(조셉 고든 레빗)은 교통사고가 날까봐 운전도 안할 정도로 건강과 안전에 신경 쓰는 남자다.
뒤샹의 작품을 가지고 국내 회고전을 하는 것은 두번째다.,뒤샹의 작품을 가지고 국내 회고전을 하는 것은 <두번째:QNT>다.
"하지만 학교폭력 공식통계인 ‘학교알리미’ 공시자료를 보면, 비슷한 기간 울산의 학교폭력 피해학생은 학생 1000명당 1.04명에서 1.54명으로 늘었다.","하지만 학교폭력 공식통계인 ‘학교알리미’ 공시자료를 보면, 비슷한 기간 울산의 학교폭력 피해학생은 학생 <1000명당:QNT> <1.04명:QNT>에서 <1.54명:QNT>으로 늘었다."
PC게임 형태에서 온·오프라인을 구분하지 않은 경우도 다수 발견됐다.,PC게임 형태에서 온·오프라인을 구분하지 않은 경우도 다수 발견됐다.
"업무관련 시스템, 행정정보공동시스템 등과 연계해 업무를 자동화함으로써 업무처리시간을 기존 14일에서 3.5일로 대폭 단축했다.","업무관련 시스템, 행정정보공동시스템 등과 연계해 업무를 자동화함으로써 업무처리시간을 기존 <14일:DAT>에서 <3.5일:DAT>로 대폭 단축했다."
민주사회를 위한 변호사 모임의 권영국 변호사는 “노조법상의 노동자는 선택적이고 임의적인 혜택을 누릴 수 있을 뿐”이라고 설명했다.,민주사회를 위한 변호사 모임의 권영국 변호사는 “노조법상의 노동자는 선택적이고 임의적인 혜택을 누릴 수 있을 뿐”이라고 설명했다.
"MB·朴정부때 사건만 19건… 정치보복 논란… 국정원이 의뢰, 검찰 총동원… 전례없는 일","MB·朴정부때 사건만 <19건:QNT>… 정치보복 논란… 국정원이 의뢰, 검찰 총동원… 전례없는 일"
"두 발표자는 “산업 현장(공장)은 제품 주기의 급격한 단축, 제품의 개별화 등으로 더 신속한 대응이 요구되는 현실에 처해 있다”면서 “생산성, 효율성, 대량화 등의 요구를 충족시킬 수 있는 공장자동화는 불가피한 선택이다”라고 강조한다.","<두 발표자:QNT>는 “산업 현장(공장)은 제품 주기의 급격한 단축, 제품의 개별화 등으로 더 신속한 대응이 요구되는 현실에 처해 있다”면서 “생산성, 효율성, 대량화 등의 요구를 충족시킬 수 있는 공장자동화는 불가피한 선택이다”라고 강조한다."
치매는 아직 마땅한 치료제가 없는 질환이기 때문에 조기 검진을 통한 사전 예방이 가장 중요하다.,치매는 아직 마땅한 치료제가 없는 질환이기 때문에 조기 검진을 통한 사전 예방이 가장 중요하다.
경기 구리시의 ‘구리월드디자인센터(GWDC)’ 조성 사업이 대규모 외자 유치 협약으로 탄력을 받게 됐다.,경기 구리시의 ‘구리월드디자인센터(GWDC)’ 조성 사업이 대규모 외자 유치 협약으로 탄력을 받게 됐다.
"과기부가 연구자들한테 떠넘겼다고 보는 시각도 있지만, 의욕은 있지만 갈증을 느꼈던 연구자들한테서 좋은 기회라는 말씀들을 들었다.","과기부가 연구자들한테 떠넘겼다고 보는 시각도 있지만, 의욕은 있지만 갈증을 느꼈던 연구자들한테서 좋은 기회라는 말씀들을 들었다."
근속연수가 2년이 채 안 됐지만 일처리가 깔끔하다는 평가를 받아 조기 전환된 사례다.,근속연수가 <2년:DAT>이 채 안 됐지만 일처리가 깔끔하다는 평가를 받아 조기 전환된 사례다.
"수도복에 다는 단추, 수첩, 수건 같은 일상 사물에서도 글감을 찾았다.","수도복에 다는 단추, 수첩, 수건 같은 일상 사물에서도 글감을 찾았다."
애초 돌풍이 예고됐던 대학팀들이 한 팀도 8강에 못 오르는 등 프로와 대학팀들의 실력 차도 뚜렷했다.,애초 돌풍이 예고됐던 대학팀들이 <한 팀:QNT>도 8강에 못 오르는 등 프로와 대학팀들의 실력 차도 뚜렷했다.
서울 출신인 이기택 서울서부지법원장은 법원 내 지적재산권법 연구회장을 지내는 등 이 분야 전문가로 꼽힌다.,서울 출신인 이기택 서울서부지법원장은 법원 내 지적재산권법 연구회장을 지내는 등 이 분야 전문가로 꼽힌다.
2기 사학분쟁조정위 이달 중 인선…분규 대학 정상화 논의 곧 재개,<2기:QNT> 사학분쟁조정위 <이달:DAT> 중 인선…분규 대학 정상화 논의 곧 재개
"저희는 영화를 만드는 사람이라서… 오히려 왜 (그동안) 없었을까 하는 생각을 했다""면서 ""해야 한다는 생각이 들어서 일주일 정도 고민하다가 작품에 참여하게 됐다""고 설명했다.","저희는 영화를 만드는 사람이라서… 오히려 왜 (그동안) 없었을까 하는 생각을 했다""면서 ""해야 한다는 생각이 들어서 <일주일 정도:DAT> 고민하다가 작품에 참여하게 됐다""고 설명했다."
부동산 소송을 전문으로 하는 한 변호사는 “상속재산 지분을 정리하는 과정에서 남매간에 실제로 채무관계가 없는데도 허위 채권을 발생시켜 경매로 땅을 나눠 가진 것으로 보인다.,부동산 소송을 전문으로 하는 한 변호사는 “상속재산 지분을 정리하는 과정에서 남매간에 실제로 채무관계가 없는데도 허위 채권을 발생시켜 경매로 땅을 나눠 가진 것으로 보인다.
"""요즘은 파트별로 녹음하는 좋은 시대인데, 아날로그의 '그것'을 들려드리기 위해 60곡 중 13곡 정도는 악단 전체와 스튜디오에서 한 데 모여 콘서트 하는 것처럼 라이브로 녹음을 했습니다.","""요즘은 파트별로 녹음하는 좋은 시대인데, 아날로그의 '그것'을 들려드리기 위해 <60곡:QNT> 중 <13곡 정도:QNT>는 악단 전체와 스튜디오에서 한 데 모여 콘서트 하는 것처럼 라이브로 녹음을 했습니다."
건선 환자 10명 중 8명 이상 치료 효과 개선 위한 노력 경험 있어…향후 노력과 참여 의지도 높아,건선 환자 <10명:QNT> 중 <8명 이상:QNT> 치료 효과 개선 위한 노력 경험 있어…향후 노력과 참여 의지도 높아
"◇실망한 책, 기대하는 작가는?","◇실망한 책, 기대하는 작가는?"
[한겨레] 새누리당은 15일 신임 사무총장으로 친박근혜계의 핵심인 윤상현 의원을 내정했다.,[한겨레] 새누리당은 <15일:DAT> 신임 사무총장으로 친박근혜계의 핵심인 윤상현 의원을 내정했다.
남매는 동시에 고개를 푹 숙인 채 입을 꾹 다물었다.,남매는 동시에 고개를 푹 숙인 채 입을 꾹 다물었다.
또 USB 메모리에 담아 놓은 동영상을 재생할 수도 있다.,또 USB 메모리에 담아 놓은 동영상을 재생할 수도 있다.
총선을 앞두고는 새로운 인재를 과감히 영입하겠다고도 말했다.,총선을 앞두고는 새로운 인재를 과감히 영입하겠다고도 말했다.
"제주 여행상품 판매가 특히 많이 늘었지만, 홍콩·마카오 등 비교적 가까운 국외 여행상품도 1년 전보다 2배 넘게 증가했다.","제주 여행상품 판매가 특히 많이 늘었지만, 홍콩·마카오 등 비교적 가까운 국외 여행상품도 <1년 전:DAT>보다 <2배:QNT> 넘게 증가했다."
추석 연휴 전부터 가격 협상을 벌여온 양측은 최근 견해차가 상당히 줄어들어 현재 15∼17% 선에서 협상을 벌이고 있으며 인상 시기는 5∼7일이 될 것으로 보인다.,<추석:DAT> 연휴 전부터 가격 협상을 벌여온 양측은 최근 견해차가 상당히 줄어들어 현재 <15∼17%:QNT> 선에서 협상을 벌이고 있으며 인상 시기는 <5∼7일:DAT>이 될 것으로 보인다.
부산 아이파크가 17일 부산아시아드주경기장에서 열린 2009 K리그 안방경기에서 화려한 골폭죽으로 선두 전북 현대를 3-1로 꺾었다.,부산 아이파크가 <17일:DAT> 부산아시아드주경기장에서 열린 <2009:DAT> K리그 안방경기에서 화려한 골폭죽으로 선두 전북 현대를 <3-1:QNT>로 꺾었다.
광주 광산구 월곡동 고려인 마을은 2001년 고려인 동포들이 이주하기 시작해 해마다 그 수가 늘어 지금은 4천여 명이 거주하는 국내 최대의 고려인 동포 거주지가 됐다.,광주 광산구 월곡동 고려인 마을은 <2001년:DAT> 고려인 동포들이 이주하기 시작해 해마다 그 수가 늘어 지금은 <4천여 명:QNT>이 거주하는 국내 최대의 고려인 동포 거주지가 됐다.
"다른 원내 관계자는 ""문 대표가 실수한 부분(여론조사 제안)을 빨리 희석시켜야 한다는 의견도 작용한 것 같다""고 했다.","다른 원내 관계자는 ""문 대표가 실수한 부분(여론조사 제안)을 빨리 희석시켜야 한다는 의견도 작용한 것 같다""고 했다."
정부 보조금을 받으면 500만원대에 손에 넣을 수 있는 1~2인용 초소형 전기차 시장이 달아오를 조짐이다.,정부 보조금을 받으면 <500만원대:QNT>에 손에 넣을 수 있는 <1~2인용:QNT> 초소형 전기차 시장이 달아오를 조짐이다.
1998년 영화 '기막힌 사내들'로 데뷔해 올해 데뷔 21주년을 맞은 신하균.,<1998년:DAT> 영화 '기막힌 사내들'로 데뷔해 <올해:DAT> 데뷔 <21주년:QNT>을 맞은 신하균.
"규개위 관계자는 “‘공공의 안녕과 질서’라는 조항에 자의적 해석이 개입될 여지가 많고, 국민이 이해하기에는 너무 모호한 측면이 있는 등 애초 법 개정 취지와 다른 점이 있어 추가로 검토하자는 의견을 냈던 것”이라고 설명했다.","규개위 관계자는 “‘공공의 안녕과 질서’라는 조항에 자의적 해석이 개입될 여지가 많고, 국민이 이해하기에는 너무 모호한 측면이 있는 등 애초 법 개정 취지와 다른 점이 있어 추가로 검토하자는 의견을 냈던 것”이라고 설명했다."
